RecID,InstAbbr,InstName,InstPlace,InstLand,NumberEntry,NameArchiveSet,ArchivePart,Specification,LogbookIdent,LogbookLanguage,EnteredBy,DASnumber,ImageNumber,VoyageFrom,VoyageTo,ShipName,ShipType,Company,OtherShipInformation,Nationality,Name1,Rank1,Name2,Rank2,Name3,Rank3,ZeroMeridian,StartDay,TimeGen,ObsGen,ReferenceCourse,ReferenceWindDirection,DistUnits,DistToLandmarkUnits,DistTravelledUnits,LongitudeUnits,VoyageIni,UnitsOfMeasurement,Calendar,Year,Month,Day,DayOfTheWeek,PartDay,TimeOB,Watch,Glasses,UTC,CMG,ShipSpeed,Distance,drLatDeg,drLatMin,drLatSec,drLatHem,drLongDeg,drLongMin,drLongSec,drLongHem,LatDeg,LatMin,LatSec,LatHem,LongDeg,LongMin,LongSec,LongHem,Lat3,Lon3,LatInd,LonInd,PosCoastal,EncName,EncNat,EncRem,Anchored,AnchorPlace,LMname1,LMdirection1,LMdistance1,LMname2,LMdirection2,LMdistance2,LMname3,LMdirection3,LMdistance3,EstError,ApplError,WindDirection,AllWindDirections,WindForce,WindForceScale,AllWindForces,WindScale,Weather,ShapeClouds,DirClouds,Clearness,PrecipitationDescriptor,CloudFrac,Gusts,Rain,Fog,Snow,Thunder,Hail,SeaIce,Duplicate,Release,SSTReading,SSTReadingUnits,StateSea,CurrentDir,CurrentSpeed,TairReading,AirThermReadingUnits,ProbTair,BaroReading,AirPressureReadingUnits,BarometerType,BarTempReading,BarTempReadingUnits,HumReading,HumidityUnits,HumidityMethod,PumpWater,WaterAtThePumpUnits,LifeOnBoard,LifeOnBoardMemo,Cargo,CargoMemo,ShipAndRig,ShipAndRigMemo,Biology,BiologyMemo,WarsAndFights,WarsAndFightsMemo,Illustrations,TrivialCorrection,OtherRem
14912,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,nm,nm,360 degrees,17680919,standard,2,1768,9,21,Wednesday,,12,,NA,1768092113,S60E,NA,60,30,46,0,N,16,8,0,W,NA,NA,NA,,NA,NA,NA,,30.7667,-16.1333,1,1,0,,,,0,,Funchall,N10W,113,,,NA,,,NA,,,SWbW,SSW-SWbW,fresh breezes,NA,first part light airs remainder fresh breezes,,,,,clear,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14913,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,9,22,Thursday,,12,,NA,1768092213,S35:30E,NA,73,29,40,0,N,15,31,0,W,NA,NA,NA,,NA,NA,NA,,29.6667,-15.5167,1,1,0,,,,0,,Funchall,N21W,62,,,NA,,,NA,,,SW,SW,gentle breezes,NA,gentle breezes,,,,,clear,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14914,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,9,23,Friday,,12,,NA,1768092313,S26W,NA,54,28,51,0,N,15,50,0,W,NA,NA,NA,,NA,NA,NA,,28.85,-15.8333,1,1,0,,,,0,,Funchall,N12:45W,77,,,NA,,,NA,,,NE,SW. NE,light breezes,NA,light breezes,,,,,clear,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14915,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,nm,nm,360 degrees,17680919,standard,2,1768,9,24,Saturday,,12,,NA,1768092413,,NA,NA,27,10,0,N,16,54,0,W,NA,NA,NA,,NA,NA,NA,,27.1667,-16.9,1,1,0,,,,0,,Peak of Teneriff,N18:45W,74,,,NA,,,NA,,,NEbE,NEbE,fresh breezes,NA,fresh breezes,,,,,clear,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14916,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,9,25,Sunday,,12,,NA,1768092513,S41W,NA,126,25,36,0,N,18,32,0,W,NA,NA,NA,,NA,NA,NA,,25.6,-18.5333,1,1,0,,,,0,,Peak of Teneriff,N3:15E,61,,,NA,,,NA,,,ENE,EbN. ENE,steady trade wind,NA,steady trade wind,,,,,clear,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14917,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,9,26,Monday,,12,,NA,1768092613,S22:15W,NA,122,23,43,0,N,19,23,0,W,NA,NA,NA,,NA,NA,NA,,23.7167,-19.3833,1,1,0,,,,0,,Peak of Teneriff,N29E,317,,,NA,,,NA,,,NEbE,NEbE,fresh breezes,NA,fresh breezes,,,,,some what hazy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14918,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,9,27,Tuesday,,12,,NA,1768092713,S19W,NA,145,21,26,0,N,20,14,0,W,NA,NA,NA,,NA,NA,NA,,21.4333,-20.2333,1,1,0,,,,0,,Peak of Teneriff,N26E,154,,,NA,,,NA,,,NE,NE,fresh breezes,NA,fresh breezes,,,,,some what hazy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14919,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,9,28,Wednesday,,12,,NA,1768092813,S12:30W,NA,150,18,59,0,N,20,48,0,W,NA,NA,NA,,NA,NA,NA,,18.9833,-20.8,1,1,0,,,,0,,Peak of Teneriff,N23:15E,204,,,NA,,,NA,,,ENE,NE. ENE,fresh trade,NA,fresh trade,,,,,hazy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14920,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,9,29,Thursday,,12,,NA,1768092913,S14W,NA,90,17,32,0,N,21,11,0,W,NA,NA,NA,,NA,NA,NA,,17.5333,-21.1833,1,1,0,,,,0,,Peak of Teneriff,N23E,236,,,NA,,,NA,,,NEbN,NEbN,fresh breezes,NA,fresh breezes,,,,,hazy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14921,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,nm,nm,360 degrees,17680919,standard,2,1768,10,1,Saturday,,12,,NA,1768100113,S12:12W,NA,114,14,6,0,N,22,10,0,W,NA,NA,NA,,NA,NA,NA,,14.1,-22.1667,1,1,0,,,,0,,Bonavista,N9W,115,,,NA,,,NA,,,NNE,N. NNE,steady gales,NA,steady gales,,,,,somewhat hazy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14922,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,2,Sunday,,12,,NA,1768100213,S1,NA,92,12,34,0,N,22,12,0,W,NA,NA,NA,,NA,NA,NA,,12.5667,-22.2,1,1,0,,,,0,,Bonavista,N5:45E,69,,,NA,,,NA,,,NNW,NbE. NNW,light breezes,NA,"first part steady breezes, latter light breezes",,,,,first part pleasant weather latter cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14923,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,Current speed in knots,2,1768,10,3,Monday,,12,,NA,1768100313,S3:30E,NA,20,12,14,0,N,22,10,0,W,NA,NA,NA,,NA,NA,NA,,12.2333,-22.1667,1,1,0,,,,0,,Bonavista,N5E,76,,,NA,,,NA,,,SSW1/2W,SSW1/2W,light winds,NA,light winds and calms,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,SE,0.75,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14924,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard. Current speed in mph,2,1768,10,4,Tuesday,,12,,NA,1768100414,S53W,NA,17,11,53,0,N,22,32,0,W,NA,NA,NA,,NA,NA,NA,,11.8833,-22.5333,1,1,0,,,,0,,Bonavista,N2E,82,,,NA,,,NA,,,variable,variable,calm,NA,calm for the greatest part of these 24 hours,,,,,,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,ESE,1,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14925,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,5,Wednesday,,12,,NA,1768100513,S29E,NA,57,10,56,0,N,22,3,0,W,NA,NA,NA,,NA,NA,NA,,10.9333,-22.05,1,1,0,,,,0,,Bonavista,N2E,101,,,NA,,,NA,,,E,calm. NE. E,light breezes,NA,light breezes,,,,,"sometimes clear, sometime cloudy",,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14926,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,6,Thursday,,12,,NA,1768100613,S10:30W,NA,77,9,40,0,N,22,28,0,W,NA,NA,NA,,NA,NA,NA,,9.66667,-22.4667,1,1,0,,,,0,,Bonavista,N4E,128,,,NA,,,NA,,,S,NE. SE. S,little wind,NA,"first part light breezes, middle frequent heavy squalls, towards noon little wind",,,,,cloudy,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14927,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard. Current speed in mph,2,1768,10,7,Friday,,12,,NA,1768100713,S5W,NA,10,9,42,0,N,22,19,0,W,NA,NA,NA,,NA,NA,NA,,9.7,-22.3167,1,1,0,,,,0,,Bonavista,N4E,127,,,NA,,,NA,,,N,S. calm. N,variable light airs,NA,variable light airs and calm,,,,,,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,SE1/4S,1,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14928,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,8,Saturday,,12,,NA,1768100813,SbE,NA,78,8,25,0,N,22,4,0,W,NA,NA,NA,,NA,NA,NA,,8.41667,-22.0667,1,1,0,,,,0,,Bonavista,N1:45E,152,,,NA,,,NA,,,ESE,NEbN-ESE,moderate breezes,NA,"first part light airs, middle squally, latter moderate breezes",,thunder and lightning,,,clear,,NA,0,0,0,0,1,0,0,0,CLIWOC Version 1.0,NA,,,S,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14929,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard. Current speed in mph,2,1768,10,9,Sunday,,12,,NA,1768100913,S16W,NA,29,7,58,0,N,22,13,0,W,NA,NA,NA,,NA,NA,NA,,7.96667,-22.2167,1,1,0,,,,0,,Bonavista,N2:40,161,,,NA,,,NA,,,ESE,ESE,light airs,NA,light airs,,,,,fine clear weather,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,NNW3/4W,1.125,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14930,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard. Current speed in mph,2,1768,10,10,Monday,,12,,NA,1768101013,S,NA,10,7,48,0,N,22,13,0,W,NA,NA,NA,,NA,NA,NA,,7.8,-22.2167,1,1,0,,,,0,,Bonavista,N3E,164,,,NA,,,NA,,,SEbE,SEbE,variable light airs,NA,"first part light breezes, middle squally, latter variable light airs and calms",,,,,"first part clear, latter gloomy dark weather",heavy showers of rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,NNE1/4E NE3/4N,1.25,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14931,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,11,Tuesday,,12,,NA,1768101113,S52W,NA,18,7,36,0,N,22,28,0,W,NA,NA,NA,,NA,NA,NA,,7.6,-22.4667,1,1,0,,,,0,,Bonavista,N3E,168,,,NA,,,NA,,,SE,SE,very variable,NA,very variable with frequent squalls,,lightning,,,,rain,NA,0,0,0,0,1,0,0,0,CLIWOC Version 1.0,NA,,,n,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14932,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard. Current speed in mph,2,1768,10,12,Wednesday,,12,,NA,1768101214,S33:30W,NA,20,7,21,0,N,22,39,0,W,NA,NA,NA,,NA,NA,NA,,7.35,-22.65,1,1,0,,,,0,,Bonavista,N5E,174,,,NA,,,NA,,,variable,variable,calm,NA,"first part very variable with squalls, remainder calm",,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,SbW1/2W,1,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14933,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,Current in miles per hour,2,1768,10,13,Thursday,,12,,NA,1768101314,S16:45E,NA,21,7,1,0,N,22,32,0,W,NA,NA,NA,,NA,NA,NA,,7.01667,-22.5333,1,1,0,,,,0,,Bonavista,N5E,181,,,NA,,,NA,,,WSW,SW. WSW,light airs,NA,light airs,,,,,,heavy showers of rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,S3/4E,0.333,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14934,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,14,Friday,,12,,NA,1768101414,S5E,NA,24,6,38,0,N,22,30,0,W,NA,NA,NA,,NA,NA,NA,,6.63333,-22.5,1,1,0,,,,0,,Bonavista,N3:15E,188,,,NA,,,NA,,,SSE,WSW-SSE,variable,NA,wind variable,,,,,dark gloomy weather,much rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14935,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,15,Saturday,,12,,NA,1768101513,S30E,NA,12,6,50,0,N,22,23,0,W,NA,NA,NA,,NA,NA,NA,,6.83333,-22.3833,1,1,0,,,,0,,Bonavista,NbE,187,,,NA,,,NA,,,SE,SSW-SE,light airs,NA,"first part little wind, middle squally, latterlight airs",,,,,cloudy then clear,rain,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14936,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,16,Sunday,,12,,NA,1768101614,S2E,NA,72,5,38,0,N,23,45,0,W,NA,NA,NA,,NA,NA,NA,,5.63333,-23.75,1,1,0,,,,0,,Bonavista,N5:15!,208,,,NA,,,NA,,,NE,SE variable. NE,gentle breezes,NA,"first part calm, remainder gentle breezes",,,,,fine pleasant weather,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14937,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,17,Monday,,12,,NA,1768101714,SbW1/2W,NA,11,5,17,0,N,23,47,0,W,NA,NA,NA,,NA,NA,NA,,5.28333,-23.7833,1,1,0,,,,0,,Bonavista,N5:15!,212,,,NA,,,NA,,,variable,S. SE variable,variable light airs,NA,variable light airs and calm,,,,,clear,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14938,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,18,Tuesday,,12,,NA,1768101814,S48W,NA,45,4,47,0,N,24,23,0,W,NA,NA,NA,,NA,NA,NA,,4.78333,-24.3833,1,1,0,,,,0,,Bonavista,N12E,229,,,NA,,,NA,,,SSE,S-SSE,little winds,NA,"sometimes little winds, sometimes squally",,lightning,,,,rain,NA,0,0,0,0,1,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14939,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,19,Wednesday,,12,,NA,1768101914,S42W,NA,88,3,44,0,N,25,23,0,W,NA,NA,NA,,NA,NA,NA,,3.73333,-25.3833,1,1,0,,,,0,,Bonavista,N14E,253,,,NA,,,NA,,,SEbS,SbE-SEbS,fresh breezes,NA,fresh breezes,,,,,cloudy,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14940,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,20,Thursday,,12,,NA,1768102014,S52W,NA,48,3,16,0,N,26,20,0,W,NA,NA,NA,,NA,NA,NA,,3.26667,-26.3333,1,1,0,,,,0,,Bonavista,N18:30E,281,,,NA,,,NA,,,SEbS,SbE-SEbS,gentle gale,NA,gentle gale,,,,,clear,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14941,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,21,Friday,,12,,NA,1768102114,S58W,NA,57,2,46,0,N,27,11,0,W,NA,NA,NA,,NA,NA,NA,,2.76667,-27.1833,1,1,0,,,,0,,Bonavista,N21E,281,,,NA,,,NA,,,SSE,SE. SSE,moderate breezes,NA,moderate breezes,,,,,clear,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14942,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,22,Saturday,,12,,NA,1768102214,S43:15W,NA,88,1,45,0,N,28,12,0,W,NA,NA,NA,,NA,NA,NA,,1.75,-28.2,1,1,0,,,,0,,Bonavista,N23E,312,,,NA,,,NA,,,SEbS,SEbS,moderate breezes,NA,moderate breezes,,,,,fine pleasant weather,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
14943,,,,United Kingdom,,,,,Beaglehole C4752,English,Simon Bailey,NA,,Madeira,Rio de Janeiro,Endeavour,Bark,RN,"6x6+8 swivel, 366 1/2bm",British,James Cook,Captain,,,,,Greenwich,12,,,Unknown,Unknown,Unknown,Leagues,nm,360 degrees,17680919,standard,2,1768,10,23,Sunday,,12,,NA,1768102314,S ,NA,5,1,40,0,N,28,12,0,W,NA,NA,NA,,NA,NA,NA,,1.66667,-28.2,1,1,0,,,,0,,Bonavista,N23E,312,,,NA,,,NA,,,SSE,SSE,moderate steady breezes,NA,moderate steady breezes,,,,,fine clear weather,,NA,0,0,0,0,0,0,0,0,CLIWOC Version 1.0,NA,,,,,NA,,NA,NA,,,NA,,NA,,,NA,,0,,0,,0,,0,,0,,0,0,
